"c1" "c2" "r1" "r2" "k" "h1" "h2" "ph1" "ph2" "kin.type" "plod"
2010 2005 2 1 0 11 3 0.014 0.783 "up" -0.027
2010 2006 2 1 0 11 3 0.014 0.783 "up" -0.026
2010 2011 2 1 0 11 3 0.014 0.783 "up" -0.032
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.048
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.046
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.037
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.036
2010 2011 2 1 0 11 3 0.014 0.783 "up" -0.017
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.028
2010 2004 2 1 0 11 3 0.014 0.783 "up" -0.034
2010 2006 2 1 0 11 3 0.014 0.783 "up" -0.022
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.021
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.039
2010 2013 2 1 0 11 7 0.014 0.009 "up" -0.019
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.029
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.035
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.029
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.035
2010 2006 2 1 0 11 3 0.014 0.783 "up" -0.03
2010 2009 2 1 0 11 3 0.014 0.783 "up" -0.014
2010 2005 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.019
2010 2008 2 1 0 11 6 0.014 0.036 "up" -0.036
2010 2007 2 1 0 11 3 0.014 0.783 "up" -0.031
2010 2005 2 1 0 11 3 0.014 0.783 "up" -0.03
2010 2009 2 1 0 11 3 0.014 0.783 "up" -0.02
2010 2007 2 1 0 11 3 0.014 0.783 "up" -0.044
2010 2004 2 1 0 11 3 0.014 0.783 "up" -0.02
2010 2005 2 1 0 11 3 0.014 0.783 "up" -0.041
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.016
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.026
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.029
2010 2003 2 1 0 11 3 0.014 0.783 "up" -0.035
2010 2008 2 1 0 11 1 0.014 0.018 "up" -0.018
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.023
2010 2012 2 1 0 11 3 0.014 0.783 "up" -0.03
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2006 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2011 2 1 0 11 3 0.014 0.783 "up" -0.025
2010 2009 2 1 0 11 3 0.014 0.783 "up" -0.031
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.024
2010 2009 2 1 0 11 3 0.014 0.783 "up" -0.026
2010 2011 2 1 0 11 3 0.014 0.783 "up" -0.021
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.028
2010 2005 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2002 2 1 0 11 3 0.014 0.783 "up" -0.036
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.031
2010 2011 2 1 0 11 3 0.014 0.783 "up" -0.034
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.049
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.03
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.037
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.013
2010 2009 2 1 0 11 3 0.014 0.783 "up" -0.01
2010 2009 2 1 0 11 3 0.014 0.783 "up" -0.047
2010 2007 2 1 0 11 3 0.014 0.783 "up" -0.022
2010 2009 2 1 0 11 1 0.014 0.018 "up" -0.019
2010 2012 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.035
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.038
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.032
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.037
2010 2012 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.044
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.022
2010 2010 2 1 0 11 3 0.014 0.783 "up" -0.025
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.034
2010 2008 2 1 0 11 3 0.014 0.783 "up" -0.03
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.016
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.022
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.029
2010 2014 2 1 0 11 6 0.014 0.036 "up" -0.033
2010 2013 2 1 0 11 3 0.014 0.783 "up" -0.026
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.047
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.018
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.035
2010 2014 2 1 0 11 6 0.014 0.036 "up" -0.038
2010 2014 2 1 0 11 3 0.014 0.783 "up" 0.009
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.028
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.025
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.039
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.023
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.013
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.018
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.034
2010 2009 2 1 0 11 3 0.014 0.783 "up" -0.042
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.038
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.025
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.044
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2014 2 1 0 11 6 0.014 0.036 "up" -0.028
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.037
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.013
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.034
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.027
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.038
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.05
2010 2006 2 1 0 11 3 0.014 0.783 "up" -0.033
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.027
2010 2014 2 1 0 11 6 0.014 0.036 "up" -0.037
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.029
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.028
2010 2014 2 1 0 11 3 0.014 0.783 "up" -0.028
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.006
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.034
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.022
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.022
2012 2010 2 2 0 3 3 0.783 0.783 "up" -0.024
2012 2011 2 2 0 3 10 0.783 0.018 "up" -0.035
2012 2011 2 2 0 3 2 0.783 0.009 "up" -0.041
2012 2010 2 2 0 3 9 0.783 0.063 "up" -0.034
2012 2009 2 2 0 3 9 0.783 0.063 "up" -0.04
2012 2009 2 2 0 3 10 0.783 0.018 "up" -0.039
2012 2008 2 2 0 3 3 0.783 0.783 "up" -0.017
2012 2010 2 2 0 3 10 0.783 0.018 "up" -0.037
2012 2011 2 2 0 3 9 0.783 0.063 "up" -0.039
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.031
2012 2009 2 2 0 3 3 0.783 0.783 "up" -0.031
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.036
2012 2013 2 2 0 3 9 0.783 0.063 "up" -0.035
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.031
2012 2014 2 2 0 3 3 0.783 0.783 "up" -0.026
2012 2011 2 2 0 3 9 0.783 0.063 "up" -0.027
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.027
2012 2013 2 2 0 3 9 0.783 0.063 "up" -0.036
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.023
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.045
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.05
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2011 2 1 0 3 1 0.783 0.018 "up" -0.042
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2011 2 1 0 3 5 0.783 0.045 "up" -0.037
2012 2012 2 1 0 3 6 0.783 0.036 "up" -0.02
2012 2012 2 1 0 3 6 0.783 0.036 "up" -0.038
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.024
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.018
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.043
2012 2012 2 1 0 3 7 0.783 0.009 "up" -0.038
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2012 2 1 0 3 6 0.783 0.036 "up" -0.031
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.036
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.012
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.016
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.018
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.002
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.061
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.018
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.043
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.043
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.039
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2004 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2013 2 1 0 3 7 0.783 0.009 "up" -0.028
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.04
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.039
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2008 2 1 0 3 6 0.783 0.036 "up" -0.034
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.044
2012 2004 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.018
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.022
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2003 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2008 2 1 0 3 1 0.783 0.018 "up" -0.045
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.05
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.015
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.007
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.044
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.045
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2002 2 1 0 3 3 0.783 0.783 "up" -0.042
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.038
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.021
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.039
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.043
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.018
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2009 2 1 0 3 1 0.783 0.018 "up" -0.029
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.018
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.017
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.042
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.019
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.036
2012 2014 2 1 0 3 6 0.783 0.036 "up" -0.028
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.043
2012 2014 2 1 0 3 6 0.783 0.036 "up" -0.029
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.054
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.045
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.038
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.046
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.046
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.024
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2014 2 1 0 3 6 0.783 0.036 "up" -0.03
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.041
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.039
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.016
2012 2014 2 1 0 3 6 0.783 0.036 "up" -0.031
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2012 2 2 0 3 3 0.783 0.783 "up" 0.008
2013 2012 2 2 0 3 5 0.783 0.045 "up" -0.033
2013 2012 2 2 0 3 3 0.783 0.783 "up" -0.029
2013 2012 2 2 0 3 3 0.783 0.783 "up" -0.025
2013 2010 2 2 0 3 3 0.783 0.783 "up" -0.022
2013 2011 2 2 0 3 10 0.783 0.018 "up" -0.023
2013 2011 2 2 0 3 2 0.783 0.009 "up" -0.025
2013 2010 2 2 0 3 9 0.783 0.063 "up" -0.025
2013 2009 2 2 0 3 9 0.783 0.063 "up" -0.028
2013 2009 2 2 0 3 10 0.783 0.018 "up" -0.023
2013 2008 2 2 0 3 3 0.783 0.783 "up" -0.027
2013 2010 2 2 0 3 10 0.783 0.018 "up" -0.037
2013 2011 2 2 0 3 9 0.783 0.063 "up" -0.022
2013 2012 2 2 0 3 3 0.783 0.783 "up" -0.029
2013 2009 2 2 0 3 3 0.783 0.783 "up" -0.036
2013 2011 2 2 0 3 3 0.783 0.783 "up" -0.019
2013 2013 2 2 0 3 9 0.783 0.063 "up" -0.025
2013 2013 2 2 0 3 3 0.783 0.783 "up" -0.021
2013 2014 2 2 0 3 3 0.783 0.783 "up" -0.024
2013 2011 2 2 0 3 9 0.783 0.063 "up" -0.036
2013 2012 2 2 0 3 5 0.783 0.045 "up" -0.021
2013 2013 2 2 0 3 9 0.783 0.063 "up" -0.027
2013 2012 2 2 0 3 5 0.783 0.045 "up" -0.04
2013 2013 2 2 0 3 3 0.783 0.783 "up" -0.033
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.037
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2011 2 1 0 3 1 0.783 0.018 "up" -0.022
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.025
2013 2011 2 1 0 3 5 0.783 0.045 "up" -0.011
2013 2012 2 1 0 3 6 0.783 0.036 "up" -0.024
2013 2012 2 1 0 3 6 0.783 0.036 "up" -0.028
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.018
2013 2012 2 1 0 3 3 0.783 0.783 "up" -0.011
2013 2012 2 1 0 3 7 0.783 0.009 "up" -0.03
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.023
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.034
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.014
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.035
2013 2012 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2012 2 1 0 3 3 0.783 0.783 "up" -0.013
2013 2012 2 1 0 3 3 0.783 0.783 "up" -0.018
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.016
2013 2012 2 1 0 3 6 0.783 0.036 "up" -0.001
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.017
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.022
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.017
2013 2007 2 1 0 3 3 0.783 0.783 "up" -0.02
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.017
2013 2007 2 1 0 3 3 0.783 0.783 "up" -0.008
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.025
2013 2007 2 1 0 3 3 0.783 0.783 "up" -0.02
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.032
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.023
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.033
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.042
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.01
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.015
2013 2005 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2006 2 1 0 3 3 0.783 0.783 "up" -0.019
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.024
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.008
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.031
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2004 2 1 0 3 3 0.783 0.783 "up" -0.031
2013 2006 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.023
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.032
2013 2013 2 1 0 3 7 0.783 0.009 "up" -0.022
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.03
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.025
2013 2006 2 1 0 3 3 0.783 0.783 "up" -0.023
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2005 2 1 0 3 3 0.783 0.783 "up" -0.047
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.034
2013 2008 2 1 0 3 6 0.783 0.036 "up" -0.032
2013 2007 2 1 0 3 3 0.783 0.783 "up" -0.036
2013 2005 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2007 2 1 0 3 3 0.783 0.783 "up" -0.033
2013 2004 2 1 0 3 3 0.783 0.783 "up" -0.026
2013 2005 2 1 0 3 3 0.783 0.783 "up" -0.013
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.025
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.019
2013 2003 2 1 0 3 3 0.783 0.783 "up" -0.026
2013 2008 2 1 0 3 1 0.783 0.018 "up" -0.028
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.026
2013 2012 2 1 0 3 3 0.783 0.783 "up" -0.024
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.015
2013 2006 2 1 0 3 3 0.783 0.783 "up" -0.017
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.033
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.026
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.017
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.017
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.03
2013 2005 2 1 0 3 3 0.783 0.783 "up" -0.037
2013 2002 2 1 0 3 3 0.783 0.783 "up" -0.031
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.035
2013 2011 2 1 0 3 3 0.783 0.783 "up" -0.03
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.032
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.033
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.03
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.038
2013 2009 2 1 0 3 3 0.783 0.783 "up" 0.001
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.01
2013 2007 2 1 0 3 3 0.783 0.783 "up" -0.029
2013 2009 2 1 0 3 1 0.783 0.018 "up" -0.032
2013 2012 2 1 0 3 3 0.783 0.783 "up" -0.032
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.043
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.019
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.024
2013 2012 2 1 0 3 3 0.783 0.783 "up" -0.023
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.035
2013 2010 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2013 2008 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 2 1 0 3 6 0.783 0.036 "up" -0.032
2013 2013 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 2 1 0 3 6 0.783 0.036 "up" -0.033
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.043
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2013 2009 2 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.018
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2013 2014 2 1 0 3 6 0.783 0.036 "up" -0.035
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.022
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.021
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.019
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.038
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2013 2006 2 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.017
2013 2014 2 1 0 3 6 0.783 0.036 "up" -0.03
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.031
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.018
2013 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.026
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.018
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.019
2012 2010 2 2 0 3 3 0.783 0.783 "up" -0.029
2012 2011 2 2 0 3 10 0.783 0.018 "up" -0.04
2012 2011 2 2 0 3 2 0.783 0.009 "up" -0.042
